,cam,frame,id,x,y
5971,2,2500,0,973,601
5972,1,2501,1,1559,1089
5973,1,2501,0,1733,1067
5974,2,2501,1,1133,587
5975,2,2501,0,977,599
5976,1,2502,1,1557,1089
5977,1,2502,0,1731,1065
5978,2,2502,1,1133,585
5979,2,2502,0,975,599
5980,1,2503,1,1555,1085
5981,1,2503,0,1731,1059
5982,2,2503,1,1133,583
5983,2,2503,0,975,593
5984,1,2504,1,1555,1083
5985,1,2504,0,1731,1059
5986,2,2504,1,1131,581
5987,2,2504,0,975,593
5988,1,2505,1,1557,1079
5989,1,2505,0,1733,1053
5990,2,2505,1,1131,579
5991,2,2505,0,971,591
5992,1,2506,1,1559,1075
5993,1,2506,0,1733,1051
5994,2,2506,1,1129,577
5995,2,2506,0,971,587
5996,1,2507,1,1557,1071
5997,1,2507,0,1733,1047
5998,2,2507,1,1129,573
5999,2,2507,0,971,585
6000,1,2508,1,1559,1067
6001,1,2508,0,1735,1043
6002,2,2508,1,1127,571
6003,2,2508,0,967,583
6004,1,2509,1,1561,1065
6005,1,2509,0,1737,1037
6006,2,2509,1,1127,567
6007,2,2509,0,965,579
6008,1,2510,1,1561,1061
6009,1,2510,0,1739,1037
6010,2,2510,1,1125,565
6011,2,2510,0,967,573
6012,1,2511,1,1563,1059
6013,1,2511,0,1743,1033
6014,2,2511,1,1123,561
6015,2,2511,0,965,571
6016,1,2513,1,1567,1051
6017,1,2513,0,1745,1031
6018,2,2513,1,1121,559
6019,2,2513,0,961,567
6020,1,2514,1,1567,1047
6021,1,2514,0,1743,1019
6022,2,2514,1,1121,559
6023,2,2514,0,961,567
6024,1,2515,1,1565,1041
6025,1,2515,0,1745,1019
6026,2,2515,1,1121,559
6027,2,2515,0,961,569
6028,1,2516,1,1565,1035
6029,1,2516,0,1741,1017
6030,2,2516,1,1123,561
6031,2,2516,0,961,571
6032,1,2518,1,1559,1023
6033,1,2518,0,1737,1001
6034,2,2518,1,1127,565
6035,2,2518,0,965,573
6036,1,2519,1,1555,1019
6037,1,2519,0,1735,997
6038,2,2519,1,1127,567
6039,2,2519,0,965,579
6040,1,2520,1,1551,1011
6041,1,2520,0,1729,987
6042,2,2520,1,1129,569
6043,2,2520,0,963,581
6044,1,2521,1,1549,1003
6045,1,2521,0,1725,979
6046,2,2521,1,1129,575
6047,2,2521,0,965,583
6048,1,2522,1,1545,997
6049,1,2522,0,1723,973
6050,2,2522,1,1127,575
6051,2,2522,0,961,587
6052,1,2523,1,1545,985
6053,1,2523,0,1721,961
6054,2,2523,1,1125,577
6055,2,2523,0,959,589
6056,1,2524,1,1545,979
6057,1,2524,0,1725,953
6058,2,2524,1,1125,579
6059,2,2524,0,957,589
6060,1,2525,1,1543,969
6061,1,2525,0,1721,947
6062,2,2525,1,1123,581
6063,2,2525,0,957,591
6064,1,2526,1,1543,961
6065,1,2526,0,1721,939
6066,2,2526,1,1121,579
6067,2,2526,0,955,591
6068,1,2527,1,1543,951
6069,1,2527,0,1721,929
6070,2,2527,1,1119,579
6071,2,2527,0,949,589
6072,1,2528,1,1545,943
6073,1,2528,0,1723,921
6074,2,2528,1,1117,579
6075,2,2528,0,947,585
6076,1,2529,1,1545,935
6077,1,2529,0,1723,915
6078,2,2529,1,1115,579
6079,2,2529,0,945,587
6080,1,2530,1,1545,925
6081,1,2530,0,1723,907
6082,2,2530,1,1115,579
6083,2,2530,0,943,585
6084,1,2531,1,1545,915
6085,1,2531,0,1723,899
6086,2,2531,1,1115,579
6087,2,2531,0,943,585
6088,1,2532,1,1543,907
6089,1,2532,0,1721,887
6090,2,2532,1,1115,579
6091,2,2532,0,939,587
6092,1,2533,1,1541,895
6093,1,2533,0,1717,877
6094,2,2533,1,1115,581
6095,2,2533,0,939,589
6096,1,2534,1,1539,887
6097,1,2534,0,1715,867
6098,2,2534,1,1115,583
6099,2,2534,0,939,591
6100,1,2535,1,1537,875
6101,1,2535,0,1713,857
6102,2,2535,1,1113,587
6103,2,2535,0,937,595
6104,1,2536,1,1535,863
6105,1,2536,0,1711,847
6106,2,2536,1,1113,589
6107,2,2536,0,933,597
6108,1,2537,1,1531,851
6109,1,2537,0,1709,833
6110,2,2537,1,1111,591
6111,2,2537,0,933,601
6112,1,2538,1,1529,839
6113,1,2538,0,1705,823
6114,2,2538,1,1109,593
6115,2,2538,0,929,601
6116,1,2540,1,1529,815
6117,1,2540,0,1707,797
6118,2,2540,1,1103,597
6119,2,2540,0,921,609
6120,1,2541,1,1529,803
6121,1,2541,0,1703,785
6122,2,2541,1,1101,599
6123,2,2541,0,919,603
6124,1,2542,1,1529,795
6125,1,2542,0,1703,775
6126,2,2542,1,1101,601
6127,2,2542,0,913,605
6128,1,2543,1,1529,785
6129,1,2543,0,1703,769
6130,2,2543,1,1097,601
6131,2,2543,0,911,611
6132,1,2544,1,1527,779
6133,1,2544,0,1703,757
6134,2,2544,1,1095,601
6135,2,2544,0,913,607
6136,1,2545,1,1529,773
6137,1,2545,0,1703,753
6138,2,2545,1,1093,601
6139,2,2545,0,909,607
6140,1,2546,1,1529,765
6141,1,2546,0,1705,747
6142,2,2546,1,1095,603
6143,2,2546,0,909,609
6144,1,2547,1,1529,759
6145,1,2547,0,1705,743
6146,2,2547,1,1093,603
6147,2,2547,0,905,611
6148,1,2548,1,1529,755
6149,1,2548,0,1705,737
6150,2,2548,1,1093,605
6151,2,2548,0,905,609
6152,1,2549,1,1529,747
6153,1,2549,0,1703,731
6154,2,2549,1,1089,607
6155,2,2549,0,899,609
6156,1,2550,1,1529,741
6157,1,2550,0,1705,725
6158,2,2550,1,1087,609
6159,2,2550,0,899,613
6160,1,2551,1,1529,733
6161,1,2551,0,1703,717
6162,2,2551,1,1083,609
6163,2,2551,0,891,613
6164,1,2552,1,1529,727
6165,1,2552,0,1703,711
6166,2,2552,1,1081,611
6167,2,2552,0,891,617
6168,1,2553,1,1531,715
6169,1,2553,0,1705,703
6170,2,2553,1,1077,613
6171,2,2553,0,883,617
6172,1,2554,1,1531,707
6173,1,2554,0,1705,693
6174,2,2554,1,1073,617
6175,2,2554,0,881,617
6176,1,2556,1,1533,691
6177,1,2556,0,1705,675
6178,2,2556,1,1071,621
6179,2,2556,0,875,625
6180,1,2557,1,1531,681
6181,1,2557,0,1705,667
6182,2,2557,1,1067,625
6183,2,2557,0,875,629
6184,1,2558,1,1531,673
6185,1,2558,0,1703,659
6186,2,2558,1,1069,629
6187,2,2558,0,871,631
6188,1,2559,1,1529,663
6189,1,2559,0,1701,651
6190,2,2559,1,1069,631
6191,2,2559,0,871,637
6192,1,2560,1,1527,657
6193,1,2560,0,1699,643
6194,2,2560,1,1071,633
6195,2,2560,0,871,637
6196,1,2561,1,1523,651
6197,1,2561,0,1693,635
6198,2,2561,1,1073,635
6199,2,2561,0,873,639
6200,1,2562,1,1519,645
6201,1,2562,0,1693,629
6202,2,2562,1,1075,637
6203,2,2562,0,877,645
6204,1,2563,1,1517,641
6205,1,2563,0,1687,625
6206,2,2563,1,1075,639
6207,2,2563,0,875,641
6208,1,2564,1,1513,637
6209,1,2564,0,1685,621
6210,2,2564,1,1079,641
6211,2,2564,0,875,643
6212,1,2565,1,1511,631
6213,1,2565,0,1681,617
6214,2,2565,1,1079,641
6215,2,2565,0,879,647
6216,1,2566,1,1509,629
6217,1,2566,0,1683,613
6218,2,2566,1,1079,641
6219,2,2566,0,877,649
6220,1,2567,1,1507,623
6221,1,2567,0,1677,611
6222,2,2567,1,1081,643
6223,2,2567,0,881,649
6224,1,2568,1,1505,619
6225,1,2568,0,1677,607
6226,2,2568,1,1083,645
6227,2,2568,0,879,649
6228,1,2569,1,1501,615
6229,1,2569,0,1673,601
6230,2,2569,1,1087,649
6231,2,2569,0,881,651
6232,1,2570,1,1499,611
6233,1,2570,0,1671,599
6234,2,2570,1,1089,651
6235,2,2570,0,885,655
6236,1,2571,1,1495,605
6237,1,2571,0,1669,593
6238,2,2571,1,1093,655
6239,2,2571,0,885,659
6240,1,2572,1,1491,601
6241,1,2572,0,1663,589
6242,2,2572,1,1097,659
6243,2,2572,0,891,665
6244,1,2573,1,1485,595
6245,1,2573,0,1659,585
6246,2,2573,1,1103,663
6247,2,2573,0,897,667
6248,1,2574,1,1481,591
6249,1,2574,0,1651,579
6250,2,2574,1,1111,669
6251,2,2574,0,903,675
6252,1,2575,1,1473,585
6253,1,2575,0,1643,575
6254,2,2575,1,1117,673
6255,2,2575,0,907,679
6256,1,2576,1,1465,579
6257,1,2576,0,1637,571
6258,2,2576,1,1125,681
6259,2,2576,0,911,685
6260,1,2577,1,1457,575
6261,1,2577,0,1629,565
6262,2,2577,1,1135,683
6263,2,2577,0,923,687
6264,1,2578,1,1449,571
6265,1,2578,0,1619,559
6266,2,2578,1,1145,689
6267,2,2578,0,925,695
6268,1,2579,1,1439,565
6269,1,2579,0,1609,555
6270,2,2579,1,1153,693
6271,2,2579,0,937,703
6272,1,2580,1,1431,561
6273,1,2580,0,1603,549
6274,2,2580,1,1163,697
6275,2,2580,0,943,703
6276,1,2581,1,1421,557
6277,1,2581,0,1593,543
6278,2,2581,1,1171,697
6279,2,2581,0,953,707
6280,1,2582,1,1415,553
6281,1,2582,0,1585,541
6282,2,2582,1,1181,699
6283,2,2582,0,961,709
6284,1,2583,1,1407,551
6285,1,2583,0,1575,539
6286,2,2583,1,1189,701
6287,2,2583,0,969,707
6288,1,2584,1,1401,547
6289,1,2584,0,1569,537
6290,2,2584,1,1197,701
6291,2,2584,0,975,711
6292,1,2585,1,1395,551
6293,1,2585,0,1565,537
6294,2,2585,1,1205,701
6295,2,2585,0,985,707
6296,1,2586,1,1387,551
6297,1,2586,0,1557,539
6298,2,2586,1,1213,701
6299,2,2586,0,995,709
6300,1,2587,1,1381,553
6301,1,2587,0,1553,541
6302,2,2587,1,1221,701
6303,2,2587,0,999,709
6304,1,2588,1,1375,557
6305,1,2588,0,1545,543
6306,2,2588,1,1229,699
6307,2,2588,0,1011,711
6308,1,2589,1,1369,559
6309,1,2589,0,1541,547
6310,2,2589,1,1237,699
6311,2,2589,0,1017,709
6312,1,2590,1,1363,565
6313,1,2590,0,1535,553
6314,2,2590,1,1247,699
6315,2,2590,0,1029,709
6316,1,2591,1,1357,569
6317,1,2591,0,1529,555
6318,2,2591,1,1253,697
6319,2,2591,0,1033,707
6320,1,2592,1,1351,573
6321,1,2592,0,1525,559
6322,2,2592,1,1259,695
6323,2,2592,0,1039,705
6324,1,2593,1,1345,577
6325,1,2593,0,1519,563
6326,2,2593,1,1263,693
6327,2,2593,0,1051,703
6328,1,2594,1,1341,581
6329,1,2594,0,1517,565
6330,2,2594,1,1267,691
6331,2,2594,0,1053,701
6332,1,2596,1,1335,587
6333,1,2596,0,1509,575
6334,2,2596,1,1273,689
6335,2,2596,0,1059,697
6336,1,2597,1,1333,591
6337,1,2597,0,1507,577
6338,2,2597,1,1275,685
6339,2,2597,0,1063,695
6340,1,2598,1,1333,595
6341,1,2598,0,1507,581
6342,2,2598,1,1275,683
6343,2,2598,0,1061,693
6344,1,2599,1,1331,597
6345,1,2599,0,1507,581
6346,2,2599,1,1277,679
6347,2,2599,0,1059,691
6348,1,2600,1,1331,601
6349,1,2600,0,1507,583
6350,2,2600,1,1277,679
6351,2,2600,0,1063,685
6352,1,2601,1,1331,601
6353,1,2601,0,1505,585
6354,2,2601,1,1277,675
6355,2,2601,0,1065,685
6356,1,2602,1,1331,601
6357,1,2602,0,1507,585
6358,2,2602,1,1277,675
6359,2,2602,0,1063,683
6360,1,2603,1,1331,605
6361,1,2603,0,1503,585
6362,2,2603,1,1279,675
6363,2,2603,0,1065,685
6364,1,2604,1,1329,607
6365,1,2604,0,1507,585
6366,2,2604,1,1281,675
6367,2,2604,0,1069,683
6368,1,2605,1,1329,611
6369,1,2605,0,1505,589
6370,2,2605,1,1285,675
6371,2,2605,0,1071,683
6372,1,2606,1,1327,617
6373,1,2606,0,1503,587
6374,2,2606,1,1287,675
6375,2,2606,0,1073,683
6376,1,2607,1,1325,621
6377,1,2607,0,1497,587
6378,2,2607,1,1291,675
6379,2,2607,0,1077,683
6380,1,2608,1,1323,623
6381,1,2608,0,1495,593
6382,2,2608,1,1293,675
6383,2,2608,0,1083,689
6384,1,2610,1,1317,633
6385,1,2610,0,1489,599
6386,2,2610,1,1303,677
6387,2,2610,0,1093,691
6388,1,2611,1,1313,637
6389,1,2611,0,1485,597
6390,2,2611,1,1309,679
6391,2,2611,0,1097,697
6392,1,2612,1,1309,639
6393,1,2612,0,1481,603
6394,2,2612,1,1313,683
6395,2,2612,0,1107,699
6396,1,2613,1,1307,641
6397,1,2613,0,1477,601
6398,2,2613,1,1319,685
6399,2,2613,0,1107,699
6400,1,2614,1,1303,641
6401,1,2614,0,1471,599
6402,2,2614,1,1321,687
6403,2,2614,0,1113,707
6404,1,2615,1,1299,641
6405,1,2615,0,1467,595
6406,2,2615,1,1327,689
6407,2,2615,0,1117,713
6408,1,2616,1,1295,641
6409,1,2616,0,1461,593
6410,2,2616,1,1331,695
6411,2,2616,0,1123,719
6412,1,2617,1,1289,635
6413,1,2617,0,1455,587
6414,2,2617,1,1335,697
6415,2,2617,0,1129,725
6416,1,2618,1,1287,633
6417,1,2618,0,1447,577
6418,2,2618,1,1339,703
6419,2,2618,0,1133,729
6420,1,2619,1,1283,631
6421,1,2619,0,1443,571
6422,2,2619,1,1341,705
6423,2,2619,0,1135,735
6424,1,2620,1,1279,627
6425,1,2620,0,1435,561
6426,2,2620,1,1347,709
6427,2,2620,0,1143,741
6428,1,2621,1,1275,619
6429,1,2621,0,1431,549
6430,2,2621,1,1349,715
6431,2,2621,0,1151,751
6432,1,2622,1,1273,613
6433,1,2622,0,1425,539
6434,2,2622,1,1355,721
6435,2,2622,0,1159,759
6436,1,2623,1,1267,607
6437,1,2623,0,1415,529
6438,2,2623,1,1363,723
6439,2,2623,0,1167,769
6440,1,2642,1,1149,637
6441,1,2642,0,1195,513
6442,2,2642,1,1511,815
6443,2,2642,0,1469,947
6444,1,2643,1,1143,641
6445,1,2643,0,1185,517
6446,2,2643,1,1519,815
6447,2,2643,0,1483,951
6448,1,2644,1,1137,645
6449,1,2644,0,1177,523
6450,2,2644,1,1525,815
6451,2,2644,0,1497,953
6452,1,2645,1,1129,649
6453,1,2645,0,1167,525
6454,2,2645,1,1533,817
6455,2,2645,0,1511,955
6456,1,2646,1,1123,649
6457,1,2646,0,1157,527
6458,2,2646,1,1541,815
6459,2,2646,0,1529,961
6460,1,2647,1,1117,649
6461,1,2647,0,1147,529
6462,2,2647,1,1547,817
6463,2,2647,0,1543,963
6464,1,2648,1,1113,649
6465,1,2648,0,1137,529
6466,2,2648,1,1555,821
6467,2,2648,0,1563,971
6468,1,2649,1,1109,645
6469,1,2649,0,1125,527
6470,2,2649,1,1561,823
6471,2,2649,0,1577,979
6472,1,2650,1,1101,641
6473,1,2650,0,1115,525
6474,2,2650,1,1571,827
6475,2,2650,0,1591,985
6476,1,2651,1,1095,637
6477,1,2651,0,1103,525
6478,2,2651,1,1575,829
6479,2,2651,0,1611,993
6480,1,2653,1,1083,627
6481,1,2653,0,1083,517
6482,2,2653,1,1599,845
6483,2,2653,0,1643,1007
6484,1,2654,1,1077,623
6485,1,2654,0,1071,515
6486,2,2654,1,1611,853
6487,2,2654,0,1665,1017
6488,1,2656,1,1061,613
6489,1,2656,0,1049,507
6490,2,2656,1,1637,867
6491,2,2656,0,1705,1031
6492,1,2657,1,1053,605
6493,1,2657,0,1035,505
6494,2,2657,1,1651,875
6495,2,2657,0,1729,1037
6496,1,2658,1,1041,601
6497,1,2658,0,1023,501
6498,2,2658,1,1665,883
6499,2,2658,0,1749,1045
6500,1,2661,1,1013,587
6501,1,2661,0,981,491
6502,2,2661,1,1711,903
6503,2,2661,0,1815,1065
6504,1,2672,1,913,565
6505,1,2672,0,841,501
6506,2,2672,1,1845,947
6507,2,2672,0,1991,1081
6508,1,2673,1,907,567
6509,1,2673,0,831,503
6510,2,2673,1,1851,947
6511,2,2673,0,2001,1075
6512,1,2675,1,893,573
6513,1,2675,0,813,511
6514,2,2675,1,1865,943
6515,2,2675,0,2015,1067
6516,1,2677,1,883,575
6517,1,2677,0,797,521
6518,2,2677,1,1871,939
6519,2,2677,0,2027,1051
6520,1,2679,1,875,581
6521,1,2679,0,791,531
6522,2,2679,1,1877,937
6523,2,2679,0,2039,1047
6524,1,2681,1,867,589
6525,1,2681,0,773,545
6526,2,2681,1,1883,931
6527,2,2681,0,2043,1039
6528,1,2686,1,855,603
6529,1,2686,0,753,573
6530,2,2686,1,1891,927
6531,2,2686,0,2053,1027
6532,1,2688,1,851,611
6533,1,2688,0,749,581
6534,2,2688,1,1895,931
6535,2,2688,0,2057,1023
6536,1,2699,1,821,611
6537,1,2699,0,705,609
6538,2,2699,1,1945,941
6539,2,2699,0,2099,1015
6540,1,2707,1,797,583
6541,1,2707,0,681,579
6542,2,2707,1,1979,965
6543,2,2707,0,2139,1033
6544,1,2841,1,741,647
6545,1,2841,0,627,645
6546,2,2841,1,2051,1123
6547,2,2841,0,2201,1145
6548,1,2843,1,739,655
6549,1,2843,0,481,667
6550,2,2843,1,2049,1115
6551,2,2843,0,2201,1139
6552,1,2866,0,607,771
6553,1,2866,0,495,781
6554,2,2866,1,2017,1075
6555,2,2866,0,2149,1097
6556,1,2867,1,725,775
6557,1,2867,0,607,781
6558,2,2867,1,2011,1071
6559,2,2867,0,2145,1093
6560,1,2870,1,725,801
6561,1,2870,0,605,813
6562,2,2870,1,1999,1063
6563,2,2870,1,2377,1043
6564,1,2871,1,727,809
6565,1,2871,0,609,821
6566,2,2871,1,1997,1057
6567,2,2871,0,2131,1077
6568,1,2874,1,729,829
6569,1,2874,0,611,843
6570,2,2874,1,1985,1055
6571,2,2874,0,2119,1073
6572,1,2875,1,731,835
6573,1,2875,0,611,851
6574,2,2875,1,1985,1053
6575,2,2875,0,2117,1071
6576,1,2876,1,731,839
6577,1,2876,0,489,861
6578,2,2876,1,1985,1053
6579,2,2876,0,2115,1071
6580,1,2878,1,733,845
6581,1,2878,0,615,863
6582,2,2878,1,1981,1051
6583,2,2878,0,2111,1071
6584,1,2879,1,733,847
6585,1,2879,0,613,867
6586,2,2879,1,1979,1053
6587,2,2879,0,2107,1073
6588,1,2882,1,735,853
6589,1,2882,0,617,873
6590,2,2882,1,1977,1055
6591,2,2882,0,2239,1067
6592,1,2884,1,733,857
6593,1,2884,0,615,877
6594,2,2884,1,1979,1055
6595,2,2884,0,2107,1073
6596,1,2885,1,733,859
6597,1,2885,0,615,879
6598,2,2885,1,1983,1055
6599,2,2885,0,2233,1063
6600,1,2886,1,731,859
6601,1,2886,0,613,881
6602,2,2886,1,1983,1055
6603,2,2886,0,2113,1071
6604,1,2887,1,729,861
6605,1,2887,0,609,881
6606,2,2887,1,1983,1053
6607,2,2887,0,2113,1071
6608,1,2888,1,727,863
6609,1,2888,0,609,881
6610,2,2888,1,1983,1053
6611,2,2888,0,2111,1071
6612,1,2889,1,727,867
6613,1,2889,0,609,885
6614,2,2889,1,1983,1051
6615,2,2889,0,2111,1069
6616,1,2890,1,725,869
6617,1,2890,0,607,889
6618,2,2890,1,1983,1051
6619,2,2890,0,2109,1071
6620,1,2891,1,725,871
6621,1,2891,0,501,895
6622,2,2891,1,1981,1053
6623,2,2891,0,2109,1069
6624,1,2892,1,725,875
6625,1,2892,0,609,891
6626,2,2892,1,1979,1051
6627,2,2892,0,2107,1069
6628,1,2893,1,727,877
6629,1,2893,0,503,899
6630,2,2893,1,1979,1049
6631,2,2893,0,2221,1061
6632,1,2894,1,727,879
6633,1,2894,0,609,897
6634,2,2894,1,1975,1049
6635,2,2894,0,2105,1069
6636,1,2895,1,727,881
6637,1,2895,0,503,903
6638,2,2895,1,1975,1047
6639,2,2895,0,2099,1067
6640,1,2896,1,729,883
6641,1,2896,0,609,903
6642,2,2896,1,1973,1047
6643,2,2896,0,2101,1065
6644,1,2897,1,729,887
6645,1,2897,0,503,913
6646,2,2897,1,1973,1045
6647,2,2897,0,2097,1065
6648,1,2898,1,729,889
6649,1,2898,1,379,903
6650,2,2898,1,1973,1041
6651,2,2898,0,2097,1063
6652,1,2899,1,729,891
6653,1,2899,0,609,913
6654,2,2899,1,1971,1041
6655,2,2899,0,2097,1061
6656,1,2900,1,729,895
6657,1,2900,0,609,915
6658,2,2900,1,1969,1041
6659,2,2900,0,2209,1055
6660,1,2901,1,729,897
6661,1,2901,0,501,921
6662,2,2901,1,1969,1041
6663,2,2901,1,2333,1031
6664,1,2902,1,729,903
6665,1,2902,1,379,915
6666,2,2902,1,1967,1039
6667,2,2902,1,2327,1025
6668,1,2903,1,729,907
6669,1,2903,0,609,925
6670,2,2903,1,1965,1035
6671,2,2903,0,2207,1047
6672,1,2904,1,729,911
6673,1,2904,0,503,935
6674,2,2904,1,1961,1031
6675,2,2904,0,2085,1051
6676,1,2905,1,729,917
6677,1,2905,0,609,935
6678,2,2905,1,1959,1029
6679,2,2905,0,2087,1047
6680,1,2906,1,729,921
6681,1,2906,1,377,933
6682,2,2906,1,1959,1027
6683,2,2906,1,2321,1017
6684,1,2909,1,729,935
6685,1,2909,0,499,963
6686,2,2909,1,1953,1021
6687,2,2909,0,2195,1029
6688,1,2910,1,729,939
6689,1,2910,0,609,963
6690,2,2910,1,1951,1021
6691,2,2910,1,2313,1011
6692,1,2913,1,731,949
6693,1,2913,1,375,961
6694,2,2913,1,1947,1019
6695,2,2913,0,2067,1031
6696,1,2915,1,731,955
6697,1,2915,0,611,981
6698,2,2915,1,1947,1015
6699,2,2915,0,2065,1031
6700,1,2916,1,731,959
6701,1,2916,0,499,989
6702,2,2916,1,1945,1017
6703,2,2916,0,2183,1029
6704,1,2917,1,731,961
6705,1,2917,1,377,971
6706,2,2917,1,1945,1017
6707,2,2917,0,2065,1031
6708,1,2919,1,731,965
6709,1,2919,0,611,993
6710,2,2919,1,1943,1017
6711,2,2919,0,2065,1031
6712,1,2920,1,733,969
6713,1,2920,0,611,995
6714,2,2920,1,1943,1017
6715,2,2920,0,2179,1025
6716,1,2921,1,733,969
6717,1,2921,0,611,997
6718,2,2921,1,1943,1017
6719,2,2921,0,2065,1031
6720,1,2922,1,731,971
6721,1,2922,0,611,999
6722,2,2922,1,1943,1015
6723,2,2922,0,2179,1025
6724,1,2924,1,731,975
6725,1,2924,0,613,1001
6726,2,2924,1,1941,1013
6727,2,2924,0,2173,1025
6728,1,2925,1,731,979
6729,1,2925,0,503,1007
6730,2,2925,1,1941,1011
6731,2,2925,0,2171,1023
6732,1,2926,1,731,981
6733,1,2926,0,611,1007
6734,2,2926,1,1939,1009
6735,2,2926,0,2063,1025
6736,1,2927,1,729,985
6737,1,2927,0,611,1013
6738,2,2927,1,1941,1007
6739,2,2927,0,2061,1025
6740,1,2928,1,729,989
6741,1,2928,0,505,1015
6742,2,2928,1,1939,1007
6743,2,2928,0,2061,1025
6744,1,2929,1,729,991
6745,1,2929,0,607,1017
6746,2,2929,1,1939,1007
6747,2,2929,1,2289,1001
6748,1,2930,1,729,993
6749,1,2930,0,609,1015
6750,2,2930,1,1937,1007
6751,2,2930,0,2163,1017
6752,1,2931,1,729,997
6753,1,2931,0,611,1019
6754,2,2931,1,1937,1003
6755,2,2931,0,2057,1019
6756,1,2932,1,729,999
6757,1,2932,0,505,1025
6758,2,2932,1,1937,1003
6759,2,2932,0,2057,1019
6760,1,2934,1,729,1005
6761,1,2934,0,505,1033
6762,2,2934,1,1933,1003
6763,2,2934,0,2055,1015
6764,1,2935,1,729,1007
6765,1,2935,0,505,1037
6766,2,2935,1,1933,1001
6767,2,2935,0,2159,1013
6768,1,2936,1,729,1011
6769,1,2936,0,609,1035
6770,2,2936,1,1931,1003
6771,2,2936,0,2053,1019
6772,1,2937,1,729,1013
6773,1,2937,0,507,1039
6774,2,2937,1,1931,1001
6775,2,2937,1,2281,995
6776,1,2938,1,731,1015
6777,1,2938,0,505,1043
6778,2,2938,1,1931,999
6779,2,2938,0,2051,1017
6780,1,2939,1,731,1019
6781,1,2939,0,611,1041
6782,2,2939,1,1927,997
6783,2,2939,1,2277,991
6784,1,2940,1,731,1023
6785,1,2940,0,613,1047
6786,2,2940,1,1927,997
6787,2,2940,1,2275,993
6788,1,2941,1,731,1027
6789,1,2941,0,613,1049
6790,2,2941,1,1925,997
6791,2,2941,1,2273,989
6792,1,2942,1,731,1033
6793,1,2942,0,611,1055
6794,2,2942,1,1925,993
6795,2,2942,1,2269,991
6796,1,2943,1,731,1037
6797,1,2943,0,505,1065
6798,2,2943,1,1923,991
6799,2,2943,0,2041,1005
6800,1,2944,1,731,1043
6801,1,2944,0,611,1065
6802,2,2944,1,1921,991
6803,2,2944,0,2037,1003
6804,1,2945,1,731,1047
6805,1,2945,0,507,1073
6806,2,2945,1,1919,989
6807,2,2945,0,2035,1003
6808,1,2946,1,731,1053
6809,1,2946,0,509,1077
6810,2,2946,1,1917,987
6811,2,2946,0,2035,1001
6812,1,2947,1,731,1057
6813,1,2947,0,611,1081
6814,2,2947,1,1917,985
6815,2,2947,0,2137,995
6816,1,2948,1,731,1061
6817,1,2948,0,609,1085
6818,2,2948,1,1917,983
6819,2,2948,0,2031,995
6820,1,2951,1,731,1071
6821,1,2951,0,609,1099
6822,2,2951,1,1915,979
6823,2,2951,1,2257,979
6824,1,2952,1,731,1075
6825,1,2952,0,609,1103
6826,2,2952,1,1913,979
6827,2,2952,1,2255,977
6828,1,2954,1,731,1077
6829,1,2954,0,507,1107
6830,2,2954,1,1911,981
6831,2,2954,0,2029,991
6832,1,2955,1,731,1077
6833,1,2955,0,611,1107
6834,2,2955,1,1913,981
6835,2,2955,0,2027,991
6836,1,2956,1,731,1079
6837,1,2956,0,613,1107
6838,2,2956,1,1913,981
6839,2,2956,0,2027,991
6840,1,2957,1,731,1079
6841,1,2957,0,611,1109
6842,2,2957,1,1911,981
6843,2,2957,1,2255,979
6844,1,2958,1,731,1077
6845,1,2958,0,613,1107
6846,2,2958,1,1911,981
6847,2,2958,0,2027,989
6848,1,2959,1,731,1079
6849,1,2959,0,609,1109
6850,2,2959,1,1911,979
6851,2,2959,0,2027,991
6852,1,2960,1,731,1079
6853,1,2960,0,613,1109
6854,2,2960,1,1911,979
6855,2,2960,0,2027,989
6856,1,2961,1,733,1081
6857,1,2961,0,613,1109
6858,2,2961,1,1911,979
6859,2,2961,0,2027,989
6860,1,2962,1,733,1081
6861,1,2962,1,383,1083
6862,2,2962,1,1911,977
6863,2,2962,0,2131,987
6864,1,2963,1,733,1083
6865,1,2963,0,509,1109
6866,2,2963,1,1909,977
6867,2,2963,0,2027,989
6868,1,2964,1,733,1085
6869,1,2964,0,611,1111
6870,2,2964,1,1909,975
6871,2,2964,0,2027,987
6872,1,2965,1,731,1085
6873,1,2965,0,611,1111
6874,2,2965,1,1909,975
6875,2,2965,0,2027,987
6876,1,2966,1,733,1087
6877,1,2966,0,505,1113
6878,2,2966,1,1907,973
6879,2,2966,0,2025,987
6880,1,2967,1,733,1087
6881,1,2967,0,613,1113
6882,2,2967,1,1909,971
6883,2,2967,0,2027,985
6884,1,2968,1,731,1089
6885,1,2968,0,613,1113
6886,2,2968,1,1907,971
6887,2,2968,0,2023,983
6888,1,2969,1,733,1091
6889,1,2969,0,507,1117
6890,2,2969,1,1907,971
6891,2,2969,0,2129,981
6892,1,2972,1,731,1093
6893,1,2972,0,609,1117
6894,2,2972,1,1907,969
6895,2,2972,0,2025,983
6896,1,2973,1,731,1093
6897,1,2973,0,611,1115
6898,2,2973,1,1907,967
6899,2,2973,0,2025,983
6900,1,2974,1,731,1095
6901,1,2974,0,505,1117
6902,2,2974,1,1907,965
6903,2,2974,0,2025,983
6904,1,2975,1,731,1095
